t1,t2,rho_total,rho_bcc,rho_iwp,w_union,w_phase,overlap,active_elements
-1.9,-1.7999999999999998,0.34765625,0.26171875,0.30859375,0.7528089887640449,0.4589041095890411,0.22265625,11392
-1.9,-1.7416666666666663,0.34765625,0.26171875,0.30859375,0.7528089887640449,0.4589041095890411,0.22265625,11392
-1.9,-1.6833333333333336,0.34765625,0.26171875,0.3125,0.7528089887640449,0.4557823129251701,0.2265625,11392
-1.9,-1.625,0.34765625,0.26171875,0.3125,0.7528089887640449,0.4557823129251701,0.2265625,11392
-1.9,-1.5666666666666664,0.34765625,0.26171875,0.3125,0.7528089887640449,0.4557823129251701,0.2265625,11392
-1.9,-1.5083333333333329,0.35546875,0.26171875,0.3203125,0.7362637362637363,0.44966442953020136,0.2265625,11648
-1.9,-1.4500000000000002,0.35546875,0.26171875,0.3203125,0.7362637362637363,0.44966442953020136,0.2265625,11648
-1.9,-1.3916666666666666,0.35546875,0.26171875,0.3203125,0.7362637362637363,0.44966442953020136,0.2265625,11648
-1.9,-1.333333333333333,0.36328125,0.26171875,0.328125,0.7204301075268817,0.44370860927152317,0.2265625,11904
-1.9,-1.2750000000000004,0.36328125,0.26171875,0.328125,0.7204301075268817,0.44370860927152317,0.2265625,11904
-1.9,-1.2166666666666668,0.36328125,0.26171875,0.3359375,0.7204301075268817,0.43790849673202614,0.234375,11904
-1.9,-1.1583333333333332,0.36328125,0.26171875,0.3359375,0.7204301075268817,0.43790849673202614,0.234375,11904
-1.9,-1.0999999999999996,0.37109375,0.26171875,0.34375,0.7052631578947368,0.432258064516129,0.234375,12160
-1.9,-1.041666666666667,0.37109375,0.26171875,0.34375,0.7052631578947368,0.432258064516129,0.234375,12160
-1.9,-0.9833333333333334,0.37109375,0.26171875,0.34375,0.7052631578947368,0.432258064516129,0.234375,12160
-1.9,-0.9249999999999998,0.37109375,0.26171875,0.34375,0.7052631578947368,0.432258064516129,0.234375,12160
-1.9,-0.8666666666666663,0.37109375,0.26171875,0.34375,0.7052631578947368,0.432258064516129,0.234375,12160
-1.9,-0.8083333333333336,0.37109375,0.26171875,0.34375,0.7052631578947368,0.432258064516129,0.234375,12160
-1.9,-0.75,0.375,0.26171875,0.34765625,0.6979166666666666,0.42948717948717946,0.234375,12288
-1.9,-0.6916666666666664,0.375,0.26171875,0.359375,0.6979166666666666,0.42138364779874216,0.24609375,12288
-1.9,-0.6333333333333329,0.375,0.26171875,0.359375,0.6979166666666666,0.42138364779874216,0.24609375,12288
-1.9,-0.5750000000000002,0.37890625,0.26171875,0.36328125,0.6907216494845361,0.41875,0.24609375,12416
-1.9,-0.5166666666666666,0.37890625,0.26171875,0.36328125,0.6907216494845361,0.41875,0.24609375,12416
-1.9,-0.45833333333333304,0.3828125,0.26171875,0.3671875,0.6836734693877551,0.4161490683229814,0.24609375,12544
-1.9,-0.40000000000000036,0.3828125,0.26171875,0.3671875,0.6836734693877551,0.4161490683229814,0.24609375,12544
-1.9,-0.3416666666666668,0.3828125,0.26171875,0.3671875,0.6836734693877551,0.4161490683229814,0.24609375,12544
-1.9,-0.2833333333333332,0.390625,0.26171875,0.375,0.67,0.4110429447852761,0.24609375,12800
-1.9,-0.22499999999999964,0.39453125,0.26171875,0.37890625,0.6633663366336634,0.40853658536585363,0.24609375,12928
-1.9,-0.16666666666666696,0.39453125,0.26171875,0.39453125,0.6633663366336634,0.39880952380952384,0.26171875,12928
-1.9,-0.10833333333333339,0.41015625,0.26171875,0.41015625,0.638095238095238,0.38953488372093026,0.26171875,13440
-1.9,-0.04999999999999982,0.41015625,0.26171875,0.41015625,0.638095238095238,0.38953488372093026,0.26171875,13440
-1.9,0.008333333333333748,0.41796875,0.26171875,0.41796875,0.6261682242990654,0.3850574712643678,0.26171875,13696
-1.9,0.06666666666666643,0.43359375,0.26171875,0.43359375,0.6036036036036037,0.37640449438202245,0.26171875,14208
-1.9,0.125,0.43359375,0.26171875,0.43359375,0.6036036036036037,0.37640449438202245,0.26171875,14208
-1.9,0.18333333333333357,0.43359375,0.26171875,0.43359375,0.6036036036036037,0.37640449438202245,0.26171875,14208
-1.9,0.24166666666666714,0.44140625,0.26171875,0.44140625,0.5929203539823009,0.37222222222222223,0.26171875,14464
